iteration,n_rounds,skill_ids,skill_names,t_start,t_end
447,28,"[2, 0, 2, 2, 2, 2, 1, 1, 1, 2, 4, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4]","[""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""decelerate"", ""cruise""]","[0, 10, 14, 23, 24, 25, 26, 36, 44, 52, 57, 67, 76, 83, 88, 89, 97, 104, 109, 119, 129, 139, 149, 159, 169, 178, 182, 192]","[10, 14, 23, 24, 25, 26, 36, 44, 52, 57, 67, 76, 83, 88, 89, 97, 104, 109, 119, 129, 139, 149, 159, 169, 178, 182, 192, 200]"
448,26,"[0, 4, 2, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1, 2, 1, 4]","[""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise""]","[0, 3, 13, 23, 31, 38, 46, 53, 61, 68, 74, 84, 92, 97, 106, 113, 120, 127, 134, 141, 148, 158, 164, 173, 181, 190]","[3, 13, 23, 31, 38, 46, 53, 61, 68, 74, 84, 92, 97, 106, 113, 120, 127, 134, 141, 148, 158, 164, 173, 181, 190, 200]"
449,25,"[2, 0, 4, 2, 4, 4, 1, 1, 1, 1, 1, 4, 1, 2, 4, 1, 4, 1, 0, 1, 1, 1, 1, 2, 0]","[""accelerate"", ""turn_left"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left""]","[0, 10, 15, 25, 32, 42, 52, 60, 68, 75, 82, 89, 99, 105, 115, 125, 135, 145, 155, 162, 168, 174, 181, 190, 193]","[10, 15, 25, 32, 42, 52, 60, 68, 75, 82, 89, 99, 105, 115, 125, 135, 145, 155, 162, 168, 174, 181, 190, 193, 200]"
450,24,"[4, 2, 0, 1, 1, 0, 4, 4, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 4, 4]","[""cruise"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise""]","[0, 10, 20, 26, 34, 42, 49, 59, 69, 75, 82, 89, 97, 107, 117, 120, 128, 136, 146, 156, 166, 176, 186, 196]","[10, 20, 26, 34, 42, 49, 59, 69, 75, 82, 89, 97, 107, 117, 120, 128, 136, 146, 156, 166, 176, 186, 196, 200]"
451,24,"[2, 1, 1, 2, 4, 1, 2, 1, 1, 1, 1, 1, 2, 4, 1, 4, 1, 4, 3, 4, 2, 4, 2, 3]","[""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right"", ""cruise"", ""turn_right"", ""cruise"", ""decelerate"", ""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""decelerate""]","[0, 10, 18, 28, 33, 43, 52, 57, 66, 74, 84, 94, 104, 113, 123, 128, 138, 142, 152, 158, 168, 178, 188, 198]","[10, 18, 28, 33, 43, 52, 57, 66, 74, 84, 94, 104, 113, 123, 128, 138, 142, 152, 158, 168, 178, 188, 198, 200]"
452,23,"[4, 4, 4, 2, 2, 4, 4, 1, 4, 1, 1, 1, 2, 1, 2, 1, 3, 4, 2, 4, 3, 4, 4]","[""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""decelerate"", ""cruise"", ""accelerate"", ""cruise"", ""decelerate"", ""cruise"", ""cruise""]","[0, 10, 20, 30, 40, 45, 55, 65, 73, 83, 93, 103, 113, 122, 130, 134, 141, 151, 161, 171, 181, 187, 197]","[10, 20, 30, 40, 45, 55, 65, 73, 83, 93, 103, 113, 122, 130, 134, 141, 151, 161, 171, 181, 187, 197, 200]"
453,23,"[2, 4, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 4, 4, 2, 4, 1, 1, 3, 2]","[""accelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate""]","[0, 10, 20, 29, 38, 42, 51, 59, 64, 72, 82, 92, 102, 112, 122, 132, 142, 152, 162, 172, 179, 185, 194]","[10, 20, 29, 38, 42, 51, 59, 64, 72, 82, 92, 102, 112, 122, 132, 142, 152, 162, 172, 179, 185, 194, 200]"
454,27,"[1, 4, 4, 2, 0, 2, 2, 2, 2, 4, 4, 0, 2, 4, 4, 3, 2, 1, 3, 2, 3, 2, 3, 2, 0, 3, 2]","[""turn_right"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate""]","[0, 2, 12, 22, 32, 41, 45, 46, 47, 48, 58, 68, 78, 81, 91, 101, 111, 121, 126, 134, 144, 151, 161, 168, 178, 185, 193]","[2, 12, 22, 32, 41, 45, 46, 47, 48, 58, 68, 78, 81, 91, 101, 111, 121, 126, 134, 144, 151, 161, 168, 178, 185, 193, 200]"
455,27,"[2, 0, 2, 1, 4, 4, 1, 1, 2, 2, 2, 1, 4, 1, 1, 2, 2, 0, 4, 3, 2, 3, 2, 4, 4, 1, 3]","[""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""decelerate""]","[0, 10, 17, 23, 32, 42, 52, 58, 64, 70, 71, 72, 82, 92, 102, 112, 119, 120, 130, 140, 148, 158, 164, 174, 184, 194, 198]","[10, 17, 23, 32, 42, 52, 58, 64, 70, 71, 72, 82, 92, 102, 112, 119, 120, 130, 140, 148, 158, 164, 174, 184, 194, 198, 200]"
456,25,"[4, 0, 2, 2, 4, 2, 4, 1, 2, 1, 4, 4, 3, 2, 3, 2, 1, 3, 2, 4, 1, 4, 1, 4, 1]","[""cruise"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""cruise"", ""turn_right"", ""cruise"", ""turn_right""]","[0, 10, 13, 23, 33, 43, 50, 60, 68, 73, 81, 91, 101, 110, 120, 126, 136, 141, 148, 158, 168, 172, 182, 189, 199]","[10, 13, 23, 33, 43, 50, 60, 68, 73, 81, 91, 101, 110, 120, 126, 136, 141, 148, 158, 168, 172, 182, 189, 199, 200]"
457,24,"[4, 4, 2, 4, 2, 0, 4, 2, 2, 4, 4, 2, 4, 2, 3, 3, 4, 2, 3, 4, 2, 3, 2, 3]","[""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate""]","[0, 10, 20, 30, 40, 50, 60, 70, 80, 84, 94, 104, 107, 117, 120, 130, 132, 142, 152, 159, 169, 179, 185, 195]","[10, 20, 30, 40, 50, 60, 70, 80, 84, 94, 104, 107, 117, 120, 130, 132, 142, 152, 159, 169, 179, 185, 195, 200]"
458,23,"[0, 2, 4, 4, 4, 2, 4, 1, 4, 0, 2, 1, 1, 4, 4, 4, 3, 4, 4, 2, 3, 2, 1]","[""turn_left"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right""]","[0, 3, 13, 23, 33, 43, 53, 63, 71, 81, 89, 97, 106, 114, 124, 134, 144, 149, 159, 169, 179, 185, 195]","[3, 13, 23, 33, 43, 53, 63, 71, 81, 89, 97, 106, 114, 124, 134, 144, 149, 159, 169, 179, 185, 195, 200]"
459,22,"[4, 2, 4, 4, 1, 4, 2, 4, 4, 1, 4, 4, 4, 4, 4, 3, 4, 4, 4, 2, 4, 4]","[""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise""]","[0, 10, 20, 30, 40, 42, 52, 62, 72, 82, 87, 97, 107, 117, 127, 137, 144, 154, 164, 174, 184, 194]","[10, 20, 30, 40, 42, 52, 62, 72, 82, 87, 97, 107, 117, 127, 137, 144, 154, 164, 174, 184, 194, 200]"
460,23,"[4, 4, 4, 4, 2, 2, 0, 4, 4, 4, 0, 1, 2, 3, 3, 4, 2, 4, 4, 3, 2, 1, 3]","[""cruise"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""accelerate"", ""decelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_right"", ""decelerate""]","[0, 10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 107, 114, 122, 132, 135, 145, 155, 165, 175, 179, 189, 194]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 107, 114, 122, 132, 135, 145, 155, 165, 175, 179, 189, 194, 200]"
461,23,"[2, 1, 4, 2, 4, 4, 4, 0, 4, 0, 4, 1, 4, 1, 4, 1, 1, 3, 2, 3, 2, 3, 2]","[""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""turn_right"", ""cruise"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 10, 13, 23, 33, 43, 53, 63, 73, 83, 90, 100, 107, 117, 123, 133, 139, 146, 155, 165, 175, 185, 192]","[10, 13, 23, 33, 43, 53, 63, 73, 83, 90, 100, 107, 117, 123, 133, 139, 146, 155, 165, 175, 185, 192, 200]"
462,23,"[4, 2, 4, 4, 4, 4, 0, 2, 1, 1, 1, 4, 1, 1, 2, 4, 3, 4, 4, 3, 4, 2, 4]","[""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""decelerate"", ""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""accelerate"", ""cruise""]","[0, 10, 20, 30, 40, 50, 60, 62, 72, 82, 91, 99, 109, 116, 123, 129, 139, 149, 159, 169, 170, 180, 190]","[10, 20, 30, 40, 50, 60, 62, 72, 82, 91, 99, 109, 116, 123, 129, 139, 149, 159, 169, 170, 180, 190, 200]"
463,22,"[4, 4, 4, 2, 0, 2, 0, 4, 4, 4, 4, 2, 4, 0, 1, 2, 1, 3, 2, 4, 3, 2]","[""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""cruise"", ""decelerate"", ""accelerate""]","[0, 10, 20, 30, 40, 46, 56, 66, 76, 86, 96, 106, 116, 126, 134, 141, 149, 158, 168, 178, 188, 190]","[10, 20, 30, 40, 46, 56, 66, 76, 86, 96, 106, 116, 126, 134, 141, 149, 158, 168, 178, 188, 190, 200]"
464,24,"[4, 2, 4, 0, 4, 1, 0, 4, 4, 4, 2, 4, 4, 4, 2, 4, 4, 0, 1, 4, 1, 1, 1, 3]","[""cruise"", ""accelerate"", ""cruise"", ""turn_left"", ""cruise"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""decelerate""]","[0, 10, 20, 30, 33, 43, 45, 48, 58, 68, 78, 88, 98, 108, 118, 128, 138, 148, 156, 163, 173, 179, 186, 193]","[10, 20, 30, 33, 43, 45, 48, 58, 68, 78, 88, 98, 108, 118, 128, 138, 148, 156, 163, 173, 179, 186, 193, 200]"
465,27,"[2, 4, 0, 0, 4, 4, 0, 1, 1, 2, 2, 2, 1, 1, 0, 4, 1, 1, 1, 1, 1, 0, 4, 1, 3, 4, 2]","[""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_right"", ""decelerate"", ""cruise"", ""accelerate""]","[0, 10, 20, 23, 26, 36, 46, 49, 59, 69, 78, 79, 80, 89, 97, 105, 115, 122, 129, 136, 143, 151, 158, 168, 174, 182, 192]","[10, 20, 23, 26, 36, 46, 49, 59, 69, 78, 79, 80, 89, 97, 105, 115, 122, 129, 136, 143, 151, 158, 168, 174, 182, 192, 200]"
466,23,"[2, 2, 1, 0, 4, 4, 0, 4, 4, 2, 3, 4, 4, 2, 3, 2, 1, 1, 3, 2, 1, 3, 2]","[""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""accelerate"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate""]","[0, 10, 20, 24, 34, 44, 54, 64, 74, 84, 94, 104, 114, 124, 134, 142, 152, 157, 163, 171, 181, 186, 193]","[10, 20, 24, 34, 44, 54, 64, 74, 84, 94, 104, 114, 124, 134, 142, 152, 157, 163, 171, 181, 186, 193, 200]"
467,24,"[4, 2, 4, 2, 4, 2, 4, 4, 0, 2, 4, 3, 1, 3, 2, 1, 1, 2, 1, 3, 2, 1, 4, 1]","[""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""cruise"", ""decelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right""]","[0, 10, 20, 30, 40, 50, 60, 70, 80, 88, 94, 104, 114, 117, 122, 132, 137, 143, 153, 161, 171, 181, 187, 197]","[10, 20, 30, 40, 50, 60, 70, 80, 88, 94, 104, 114, 117, 122, 132, 137, 143, 153, 161, 171, 181, 187, 197, 200]"
468,23,"[2, 4, 2, 2, 4, 2, 2, 4, 0, 3, 4, 4, 2, 4, 1, 4, 3, 2, 1, 2, 3, 2, 3]","[""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate""]","[0, 10, 20, 30, 40, 50, 59, 60, 70, 79, 89, 99, 109, 119, 129, 135, 145, 152, 162, 167, 177, 187, 197]","[10, 20, 30, 40, 50, 59, 60, 70, 79, 89, 99, 109, 119, 129, 135, 145, 152, 162, 167, 177, 187, 197, 200]"
469,24,"[2, 4, 4, 0, 2, 4, 2, 2, 1, 1, 4, 3, 2, 4, 3, 2, 1, 1, 1, 2, 1, 2, 1, 1]","[""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""decelerate"", ""accelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right""]","[0, 10, 20, 30, 33, 43, 53, 63, 70, 79, 86, 96, 106, 116, 126, 132, 142, 145, 150, 157, 167, 175, 185, 194]","[10, 20, 30, 33, 43, 53, 63, 70, 79, 86, 96, 106, 116, 126, 132, 142, 145, 150, 157, 167, 175, 185, 194, 200]"
470,23,"[2, 1, 4, 2, 2, 4, 4, 2, 3, 4, 4, 4, 2, 4, 3, 2, 4, 3, 2, 3, 2, 3, 2]","[""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""decelerate"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 10, 13, 23, 33, 43, 53, 63, 71, 81, 91, 101, 111, 121, 131, 140, 150, 160, 165, 175, 181, 191, 197]","[10, 13, 23, 33, 43, 53, 63, 71, 81, 91, 101, 111, 121, 131, 140, 150, 160, 165, 175, 181, 191, 197, 200]"
471,23,"[2, 4, 0, 2, 4, 4, 2, 2, 4, 1, 1, 3, 2, 3, 2, 3, 4, 2, 2, 3, 4, 3, 2]","[""accelerate"", ""cruise"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""decelerate"", ""cruise"", ""decelerate"", ""accelerate""]","[0, 10, 20, 22, 32, 42, 52, 62, 66, 76, 85, 93, 102, 112, 119, 129, 139, 149, 159, 169, 179, 189, 191]","[10, 20, 22, 32, 42, 52, 62, 66, 76, 85, 93, 102, 112, 119, 129, 139, 149, 159, 169, 179, 189, 191, 200]"
472,23,"[4, 4, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 2, 2, 4, 4, 1, 2, 3, 3, 2, 3, 4]","[""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""cruise""]","[0, 10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 136, 146, 156, 164, 170, 180, 182, 192, 197]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 136, 146, 156, 164, 170, 180, 182, 192, 197, 200]"
473,24,"[4, 0, 4, 4, 2, 2, 4, 1, 2, 1, 2, 1, 1, 3, 2, 2, 3, 2, 3, 2, 4, 1, 3, 4]","[""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""decelerate"", ""cruise""]","[0, 10, 13, 23, 33, 43, 53, 63, 71, 77, 86, 91, 100, 108, 117, 127, 137, 147, 157, 166, 176, 186, 190, 196]","[10, 13, 23, 33, 43, 53, 63, 71, 77, 86, 91, 100, 108, 117, 127, 137, 147, 157, 166, 176, 186, 190, 196, 200]"
474,23,"[4, 4, 4, 2, 2, 2, 4, 1, 1, 4, 4, 0, 1, 1, 2, 1, 4, 2, 3, 4, 3, 2, 3]","[""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""decelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""decelerate""]","[0, 10, 20, 30, 40, 50, 60, 70, 79, 87, 97, 107, 114, 121, 128, 136, 145, 155, 165, 175, 185, 186, 196]","[10, 20, 30, 40, 50, 60, 70, 79, 87, 97, 107, 114, 121, 128, 136, 145, 155, 165, 175, 185, 186, 196, 200]"
475,28,"[0, 0, 1, 4, 4, 2, 2, 2, 2, 1, 2, 4, 2, 1, 3, 2, 1, 3, 2, 3, 2, 1, 3, 4, 2, 1, 2, 4]","[""turn_left"", ""turn_left"", ""turn_right"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise""]","[0, 3, 7, 17, 27, 37, 47, 53, 54, 55, 64, 69, 79, 80, 89, 99, 109, 115, 123, 133, 139, 149, 155, 163, 173, 183, 189, 199]","[3, 7, 17, 27, 37, 47, 53, 54, 55, 64, 69, 79, 80, 89, 99, 109, 115, 123, 133, 139, 149, 155, 163, 173, 183, 189, 199, 200]"
476,24,"[4, 2, 4, 4, 4, 1, 0, 4, 2, 2, 0, 4, 4, 1, 1, 2, 1, 0, 2, 4, 1, 3, 4, 2]","[""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""turn_right"", ""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""decelerate"", ""cruise"", ""accelerate""]","[0, 10, 20, 30, 40, 50, 52, 56, 66, 76, 86, 93, 103, 113, 119, 126, 133, 142, 150, 156, 166, 174, 184, 194]","[10, 20, 30, 40, 50, 52, 56, 66, 76, 86, 93, 103, 113, 119, 126, 133, 142, 150, 156, 166, 174, 184, 194, 200]"
477,24,"[4, 0, 4, 4, 4, 0, 4, 2, 2, 2, 1, 2, 4, 4, 1, 1, 3, 4, 4, 2, 2, 4, 3, 2]","[""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""turn_right"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""decelerate"", ""accelerate""]","[0, 10, 13, 23, 33, 43, 45, 55, 65, 74, 75, 84, 89, 99, 109, 117, 125, 134, 144, 154, 164, 174, 184, 193]","[10, 13, 23, 33, 43, 45, 55, 65, 74, 75, 84, 89, 99, 109, 117, 125, 134, 144, 154, 164, 174, 184, 193, 200]"
478,26,"[2, 4, 4, 1, 0, 0, 4, 2, 2, 2, 2, 1, 1, 1, 2, 0, 4, 3, 2, 2, 2, 2, 1, 1, 2, 1]","[""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""turn_left"", ""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right""]","[0, 10, 20, 30, 32, 35, 37, 47, 57, 67, 69, 70, 79, 87, 95, 101, 110, 120, 129, 139, 149, 159, 169, 178, 186, 194]","[10, 20, 30, 32, 35, 37, 47, 57, 67, 69, 70, 79, 87, 95, 101, 110, 120, 129, 139, 149, 159, 169, 178, 186, 194, 200]"
479,28,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 4, 1, 1, 3, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 10, 20, 30, 37, 38, 39, 40, 41, 51, 60, 70, 78, 86, 95, 105, 115, 121, 130, 138, 146, 154, 155, 165, 173, 181, 188, 195]","[10, 20, 30, 37, 38, 39, 40, 41, 51, 60, 70, 78, 86, 95, 105, 115, 121, 130, 138, 146, 154, 155, 165, 173, 181, 188, 195, 200]"
