iteration,n_rounds,skill_ids,skill_names,t_start,t_end
433,14,"[1, 1, 2, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 4]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 8, 27, 43, 59, 75, 91, 111, 127, 142, 157, 177, 197]","[4, 8, 27, 43, 59, 75, 91, 111, 127, 142, 157, 177, 197, 200]"
434,15,"[2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 11, 16, 21, 32, 45, 61, 77, 93, 109, 125, 140, 155, 170, 190]","[11, 16, 21, 32, 45, 61, 77, 93, 109, 125, 140, 155, 170, 190, 200]"
435,15,"[1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]","[""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 3, 23, 34, 35, 51, 67, 83, 98, 113, 127, 141, 155, 169, 183]","[3, 23, 34, 35, 51, 67, 83, 98, 113, 127, 141, 155, 169, 183, 200]"
436,13,"[1, 4, 2, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0]","[""turn_right"", ""cruise"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left""]","[0, 3, 23, 39, 56, 73, 89, 109, 123, 137, 150, 170, 187]","[3, 23, 39, 56, 73, 89, 109, 123, 137, 150, 170, 187, 200]"
437,8,"[1, 2, 1, 1, 4, 0, 2, 0]","[""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left""]","[0, 3, 21, 33, 46, 66, 83, 84]","[3, 21, 33, 46, 66, 83, 84, 93]"
438,7,"[1, 2, 4, 0, 1, 0, 0]","[""turn_right"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_left""]","[0, 3, 18, 38, 58, 69, 89]","[3, 18, 38, 58, 69, 89, 105]"
439,15,"[0, 2, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 2, 1, 1]","[""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right""]","[0, 5, 25, 32, 50, 52, 65, 66, 67, 68, 69, 83, 84, 85, 104]","[5, 25, 32, 50, 52, 65, 66, 67, 68, 69, 83, 84, 85, 104, 107]"
440,15,"[0, 0, 2, 1, 2, 2, 2, 2, 1, 0, 4, 1, 1, 4, 4]","[""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise""]","[0, 7, 14, 30, 47, 48, 49, 50, 51, 68, 81, 101, 118, 135, 155]","[7, 14, 30, 47, 48, 49, 50, 51, 68, 81, 101, 118, 135, 155, 161]"
441,13,"[2, 2, 1, 1, 1, 0, 1, 4, 2, 4, 4, 4, 4]","[""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 12, 13, 33, 52, 68, 76, 95, 115, 126, 146, 166, 186]","[12, 13, 33, 52, 68, 76, 95, 115, 126, 146, 166, 186, 199]"
442,12,"[0, 4, 2, 1, 1, 2, 0, 4, 0, 4, 4, 4]","[""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 6, 26, 46, 61, 76, 78, 89, 109, 121, 141, 161]","[6, 26, 46, 61, 76, 78, 89, 109, 121, 141, 161, 173]"
443,14,"[2, 2, 1, 0, 1, 2, 1, 2, 1, 4, 4, 4, 4, 4]","[""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 20, 23, 38, 51, 66, 67, 82, 83, 98, 118, 138, 158, 178]","[20, 23, 38, 51, 66, 67, 82, 83, 98, 118, 138, 158, 178, 185]"
444,12,"[2, 1, 2, 1, 4, 1, 4, 4, 4, 4, 4, 0]","[""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left""]","[0, 20, 35, 37, 52, 72, 87, 107, 127, 147, 167, 187]","[20, 35, 37, 52, 72, 87, 107, 127, 147, 167, 187, 200]"
445,14,"[2, 1, 2, 2, 1, 1, 4, 4, 4, 4, 4, 4, 0, 4]","[""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""cruise""]","[0, 20, 35, 37, 38, 51, 63, 83, 103, 123, 143, 163, 183, 199]","[20, 35, 37, 38, 51, 63, 83, 103, 123, 143, 163, 183, 199, 200]"
446,16,"[1, 0, 2, 1, 1, 2, 2, 1, 1, 4, 4, 4, 4, 0, 1, 0]","[""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_left""]","[0, 5, 11, 31, 45, 58, 60, 61, 73, 84, 104, 124, 144, 164, 180, 195]","[5, 11, 31, 45, 58, 60, 61, 73, 84, 104, 124, 144, 164, 180, 195, 200]"
447,12,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise""]","[0, 5, 25, 44, 62, 80, 98, 116, 134, 152, 172, 190]","[5, 25, 44, 62, 80, 98, 116, 134, 152, 172, 190, 200]"
448,13,"[0, 2, 1, 1, 1, 2, 1, 4, 4, 4, 4, 0, 4]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""cruise""]","[0, 5, 23, 36, 50, 66, 69, 81, 101, 121, 141, 161, 177]","[5, 23, 36, 50, 66, 69, 81, 101, 121, 141, 161, 177, 189]"
449,13,"[0, 2, 4, 1, 1, 1, 4, 4, 4, 4, 4, 4, 0]","[""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left""]","[0, 4, 23, 43, 56, 67, 78, 98, 118, 138, 158, 178, 198]","[4, 23, 43, 56, 67, 78, 98, 118, 138, 158, 178, 198, 200]"
450,12,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4]","[""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise""]","[0, 5, 13, 33, 53, 71, 91, 111, 131, 151, 171, 188]","[5, 13, 33, 53, 71, 91, 111, 131, 151, 171, 188, 200]"
451,8,"[1, 1, 2, 1, 1, 0, 0, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 5, 9, 25, 40, 58, 73, 88]","[5, 9, 25, 40, 58, 73, 88, 95]"
452,17,"[0, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 4, 2, 4, 0, 0, 4]","[""turn_left"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 9, 24, 44, 45, 60, 61, 62, 77, 92, 106, 120, 140, 143, 163, 179, 195]","[9, 24, 44, 45, 60, 61, 62, 77, 92, 106, 120, 140, 143, 163, 179, 195, 200]"
453,14,"[1, 2, 2, 0, 0, 2, 0, 0, 0, 4, 4, 4, 4, 4]","[""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 6, 26, 28, 44, 60, 61, 78, 95, 113, 133, 153, 173, 193]","[6, 26, 28, 44, 60, 61, 78, 95, 113, 133, 153, 173, 193, 200]"
454,13,"[2, 0, 1, 2, 1, 1, 4, 1, 4, 0, 4, 4, 4]","[""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 12, 20, 32, 52, 69, 84, 104, 116, 136, 152, 172, 192]","[12, 20, 32, 52, 69, 84, 104, 116, 136, 152, 172, 192, 200]"
455,11,"[2, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0]","[""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 12, 20, 25, 45, 65, 77, 91, 106, 121, 136]","[12, 20, 25, 45, 65, 77, 91, 106, 121, 136, 141]"
456,14,"[1, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 4]","[""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise""]","[0, 5, 23, 35, 50, 51, 66, 82, 99, 116, 133, 150, 170, 186]","[5, 23, 35, 50, 51, 66, 82, 99, 116, 133, 150, 170, 186, 200]"
457,13,"[2, 1, 1, 0, 0, 0, 0, 0, 1, 4, 4, 4, 4]","[""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 13, 17, 26, 41, 57, 73, 90, 107, 122, 142, 162, 182]","[13, 17, 26, 41, 57, 73, 90, 107, 122, 142, 162, 182, 200]"
458,13,"[1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 22, 38, 53, 66, 78, 98, 118, 138, 158, 178, 198]","[4, 22, 38, 53, 66, 78, 98, 118, 138, 158, 178, 198, 200]"
459,15,"[2, 1, 1, 2, 4, 0, 4, 0, 0, 0, 0, 0, 4, 4, 4]","[""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 12, 15, 18, 24, 44, 62, 82, 96, 110, 124, 138, 152, 172, 192]","[12, 15, 18, 24, 44, 62, 82, 96, 110, 124, 138, 152, 172, 192, 200]"
460,2,"[2, 4]","[""accelerate"", ""cruise""]","[0, 11]","[11, 26]"
461,7,"[3, 2, 0, 1, 4, 0, 0]","[""decelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_left""]","[0, 5, 19, 38, 48, 68, 84]","[5, 19, 38, 48, 68, 84, 94]"
462,12,"[4, 2, 3, 2, 0, 4, 0, 0, 0, 4, 4, 4]","[""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 20, 36, 56, 72, 87, 107, 123, 140, 156, 176, 196]","[20, 36, 56, 72, 87, 107, 123, 140, 156, 176, 196, 200]"
463,12,"[2, 1, 1, 0, 0, 4, 0, 4, 4, 4, 4, 4]","[""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 14, 23, 33, 49, 65, 85, 100, 120, 140, 160, 180]","[14, 23, 33, 49, 65, 85, 100, 120, 140, 160, 180, 200]"
464,12,"[2, 1, 0, 4, 0, 4, 0, 4, 4, 4, 4, 4]","[""accelerate"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 12, 15, 35, 55, 70, 90, 104, 124, 144, 164, 184]","[12, 15, 35, 55, 70, 90, 104, 124, 144, 164, 184, 200]"
465,2,"[2, 4]","[""accelerate"", ""cruise""]","[0, 12]","[12, 28]"
466,12,"[2, 0, 4, 0, 0, 0, 4, 4, 4, 4, 3, 4]","[""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""decelerate"", ""cruise""]","[0, 20, 36, 56, 72, 88, 107, 127, 147, 167, 187, 198]","[20, 36, 56, 72, 88, 107, 127, 147, 167, 187, 198, 200]"
467,9,"[1, 4, 2, 1, 1, 0, 0, 0, 0]","[""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 4, 24, 44, 53, 64, 80, 96, 112]","[4, 24, 44, 53, 64, 80, 96, 112, 116]"
468,13,"[0, 1, 2, 0, 0, 0, 4, 0, 0, 4, 4, 4, 4]","[""turn_left"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 9, 17, 37, 52, 68, 84, 104, 119, 134, 154, 174, 194]","[9, 17, 37, 52, 68, 84, 104, 119, 134, 154, 174, 194, 200]"
469,13,"[1, 1, 2, 4, 0, 0, 0, 4, 4, 4, 4, 4, 4]","[""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 6, 11, 26, 46, 62, 78, 93, 113, 133, 153, 173, 193]","[6, 11, 26, 46, 62, 78, 93, 113, 133, 153, 173, 193, 200]"
470,7,"[2, 1, 1, 4, 0, 1, 0]","[""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_left""]","[0, 19, 32, 46, 66, 78, 96]","[19, 32, 46, 66, 78, 96, 102]"
471,14,"[2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4]","[""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""cruise""]","[0, 19, 34, 44, 45, 60, 76, 93, 109, 123, 137, 157, 177, 192]","[19, 34, 44, 45, 60, 76, 93, 109, 123, 137, 157, 177, 192, 200]"
472,12,"[2, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4]","[""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 19, 34, 50, 66, 81, 95, 109, 129, 149, 169, 189]","[19, 34, 50, 66, 81, 95, 109, 129, 149, 169, 189, 200]"
473,13,"[1, 2, 0, 0, 4, 0, 0, 4, 4, 0, 4, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 5, 21, 36, 52, 72, 86, 99, 119, 139, 153, 173, 193]","[5, 21, 36, 52, 72, 86, 99, 119, 139, 153, 173, 193, 200]"
474,13,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 5, 21, 37, 53, 67, 81, 94, 107, 123, 143, 163, 183]","[5, 21, 37, 53, 67, 81, 94, 107, 123, 143, 163, 183, 200]"
475,13,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 5, 20, 36, 51, 65, 78, 91, 104, 124, 143, 163, 183]","[5, 20, 36, 51, 65, 78, 91, 104, 124, 143, 163, 183, 200]"
476,13,"[0, 4, 2, 1, 0, 2, 2, 1, 3, 2, 4, 4, 4]","[""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""cruise"", ""cruise"", ""cruise""]","[0, 8, 28, 48, 68, 81, 92, 93, 113, 128, 148, 168, 188]","[8, 28, 48, 68, 81, 92, 93, 113, 128, 148, 168, 188, 200]"
477,9,"[0, 0, 2, 0, 2, 2, 4, 1, 1]","[""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right""]","[0, 5, 9, 26, 42, 43, 44, 64, 81]","[5, 9, 26, 42, 43, 44, 64, 81, 93]"
478,11,"[0, 2, 2, 2, 1, 1, 1, 4, 4, 4, 4]","[""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 5, 24, 25, 26, 43, 61, 79, 99, 119, 139]","[5, 24, 25, 26, 43, 61, 79, 99, 119, 139, 158]"
479,12,"[0, 2, 1, 1, 4, 3, 4, 4, 2, 4, 4, 4]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 21, 36, 52, 72, 89, 109, 129, 147, 167, 187]","[4, 21, 36, 52, 72, 89, 109, 129, 147, 167, 187, 200]"
480,12,"[0, 2, 2, 1, 2, 1, 2, 4, 4, 4, 4, 4]","[""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 22, 23, 38, 39, 54, 55, 75, 95, 115, 135]","[4, 22, 23, 38, 39, 54, 55, 75, 95, 115, 135, 136]"
481,12,"[1, 2, 0, 0, 0, 0, 4, 0, 0, 2, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise""]","[0, 7, 27, 45, 60, 80, 100, 120, 140, 160, 177, 197]","[7, 27, 45, 60, 80, 100, 120, 140, 160, 177, 197, 200]"
482,13,"[2, 1, 2, 1, 2, 2, 2, 2, 1, 4, 4, 4, 4]","[""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 20, 35, 37, 51, 52, 53, 54, 55, 69, 89, 109, 129]","[20, 35, 37, 51, 52, 53, 54, 55, 69, 89, 109, 129, 141]"
483,18,"[1, 0, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 4, 4, 4, 4, 0]","[""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left""]","[0, 4, 24, 43, 44, 45, 58, 71, 72, 73, 74, 75, 88, 101, 121, 141, 161, 181]","[4, 24, 43, 44, 45, 58, 71, 72, 73, 74, 75, 88, 101, 121, 141, 161, 181, 183]"
484,12,"[4, 2, 1, 1, 1, 4, 4, 4, 0, 1, 4, 4]","[""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""cruise"", ""cruise""]","[0, 20, 39, 53, 66, 78, 98, 118, 138, 155, 171, 191]","[20, 39, 53, 66, 78, 98, 118, 138, 155, 171, 191, 200]"
485,13,"[1, 2, 4, 0, 0, 2, 0, 0, 0, 4, 4, 4, 4]","[""turn_right"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 24, 44, 64, 83, 89, 102, 116, 131, 151, 171, 191]","[4, 24, 44, 64, 83, 89, 102, 116, 131, 151, 171, 191, 200]"
486,16,"[0, 2, 1, 2, 1, 2, 2, 1, 1, 4, 4, 4, 4, 4, 0, 0]","[""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left""]","[0, 3, 23, 35, 36, 48, 50, 51, 62, 73, 93, 113, 133, 153, 173, 188]","[3, 23, 35, 36, 48, 50, 51, 62, 73, 93, 113, 133, 153, 173, 188, 200]"
487,12,"[2, 0, 1, 0, 4, 4, 4, 4, 4, 4, 4, 0]","[""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left""]","[0, 12, 22, 41, 51, 71, 91, 111, 131, 151, 171, 191]","[12, 22, 41, 51, 71, 91, 111, 131, 151, 171, 191, 200]"
488,13,"[2, 2, 1, 1, 1, 1, 0, 1, 4, 4, 4, 4, 4]","[""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 20, 23, 35, 49, 63, 78, 90, 102, 122, 142, 162, 182]","[20, 23, 35, 49, 63, 78, 90, 102, 122, 142, 162, 182, 200]"
489,14,"[1, 2, 2, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4]","[""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 3, 23, 26, 39, 53, 68, 83, 98, 118, 138, 158, 178, 198]","[3, 23, 26, 39, 53, 68, 83, 98, 118, 138, 158, 178, 198, 200]"
490,16,"[2, 1, 2, 1, 2, 2, 1, 2, 4, 0, 4, 4, 4, 4, 4, 4]","[""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 20, 36, 41, 54, 55, 56, 68, 69, 89, 99, 119, 139, 159, 179, 199]","[20, 36, 41, 54, 55, 56, 68, 69, 89, 99, 119, 139, 159, 179, 199, 200]"
491,15,"[0, 2, 2, 2, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 0]","[""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left""]","[0, 4, 20, 21, 22, 34, 46, 59, 74, 94, 114, 134, 154, 174, 194]","[4, 20, 21, 22, 34, 46, 59, 74, 94, 114, 134, 154, 174, 194, 200]"
492,13,"[2, 2, 1, 1, 1, 4, 1, 4, 4, 4, 3, 4, 4]","[""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""cruise""]","[0, 20, 21, 34, 47, 63, 83, 93, 113, 133, 153, 172, 192]","[20, 21, 34, 47, 63, 83, 93, 113, 133, 153, 172, 192, 200]"
493,13,"[0, 1, 1, 2, 1, 1, 1, 4, 4, 4, 0, 4, 0]","[""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left""]","[0, 3, 23, 43, 54, 68, 82, 94, 114, 134, 154, 168, 188]","[3, 23, 43, 54, 68, 82, 94, 114, 134, 154, 168, 188, 200]"
494,11,"[2, 1, 2, 2, 4, 4, 1, 4, 4, 4, 4]","[""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 19, 33, 34, 35, 55, 75, 87, 107, 127, 147]","[19, 33, 34, 35, 55, 75, 87, 107, 127, 147, 152]"
495,15,"[1, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 3, 23, 31, 32, 52, 63, 73, 84, 96, 110, 125, 140, 160, 180]","[3, 23, 31, 32, 52, 63, 73, 84, 96, 110, 125, 140, 160, 180, 200]"
496,15,"[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left""]","[0, 4, 24, 25, 43, 60, 76, 92, 107, 120, 132, 143, 159, 179, 199]","[4, 24, 25, 43, 60, 76, 92, 107, 120, 132, 143, 159, 179, 199, 200]"
